Order number,Productcode,Inner,Outer,Description,Barcode,Order date,unitprice,Order qty pieces,Pieces allocated,Pieces picked,Pices delivered,Pieces balance,Order Qty Cartons,Cartons allocated,Cartons picked,Cartons delivered,Cartons balance ,Stock status 
131480,XM2148,1,2,S/10 BROWN&GOLD RND BOXES,5024418746737,03/02/14,25.00,2,0,0,2,0,1,0,0,1,0.00,NO STOCK
131480,XM2150,1,12,S/3 SILVER FLOCK RND BOXES,5024418746744,03/02/14,3.95,12,0,0,12,0,1,0,0,1,0.00,NO STOCK
131480,XM2151,1,6,S/6 SILVER FLOCK RECT BOXES,5024418746751,03/02/14,9.95,6,0,0,6,0,1,0,0,1,0.00,NO STOCK
131480,XM2152,1,8,S/3 SILVER FLOCK RECT BOXES,5024418746768,03/02/14,5.50,8,0,0,8,0,1,0,0,1,0.00,NO STOCK
131480,XM2153,1,2,S/10 SILVER FLOCK RND BOXES,5024418746775,03/02/14,25.00,2,0,0,2,0,1,0,0,1,0.00,NO STOCK
131480,XM2155,1,12,S/3 GOLD FLOCK ROUND BOXES,5024418746782,03/02/14,3.95,12,0,0,12,0,1,0,0,1,0.00,NO STOCK
131480,XM2156,1,6,S/6 GOLD FLOCK RECT BOXES,5024418746799,03/02/14,9.95,6,0,0,6,0,1,0,0,1,0.00,IN STOCK
131480,XM2158,1,2,S/10 GOLD GLITTER RND BOXES,5024418748908,03/02/14,25.00,2,0,0,2,0,1,0,0,1,0.00,NO STOCK
131480,XM2160,1,12,S/3 RED&SILV GLITTER RND BOXES,5024418746812,03/02/14,3.95,12,0,0,12,0,1,0,0,1,0.00,NO STOCK
131480,XM2161,1,6,S/6 RED&SILVER RECT BOXES,5024418746829,03/02/14,9.95,6,0,0,6,0,1,0,0,1,0.00,NO STOCK
131480,XM2162,1,8,S/3 RED&SILV FLOCK RECT BOXES,5024418746836,03/02/14,5.50,8,0,0,8,0,1,0,0,1,0.00,IN STOCK
131480,XM2163,1,2,S/10 RED&SILV GLITTER RND BOXE,5024418746843,03/02/14,25.00,2,0,0,2,0,1,0,0,1,0.00,NO STOCK
131480,XM2226,12,24,140CM LED R/W 20PC GARLAND,5024418747666,03/02/14,2.95,24,0,0,24,0,1,0,0,1,0.00,NO STOCK
131480,XM2228,12,48,MED WHT WILLOW REINDEER,5024418747680,03/02/14,1.00,48,0,0,48,0,1,0,0,1,0.00,NO STOCK
131480,XM2273,6,18,18X18 SINGLE PINECONE C.HLDR,5024418748526,03/02/14,2.75,18,0,0,18,0,1,0,0,1,0.00,NO STOCK
131480,XM2276,4,16,MDM PINECONE BERRY HEART DECO,5024418748557,03/02/14,3.25,144,0,0,144,0,9,0,0,9,0.00,IN STOCK
131480,XM2293,9,18,15X13 CHAMP GLIT PINECONE HEAR,5024418748762,03/02/14,2.45,18,0,0,18,0,1,0,0,1,0.00,NO STOCK
131480,XM2319,2,8,35CM GLD FESTIVE CONE C.HLDR,5024418749882,03/02/14,6.75,8,0,0,8,0,1,0,0,1,0.00,IN STOCK
131480,XM2321,4,16,15X15 GLD PINECONE T.LITE HLDR,5024418749912,03/02/14,2.95,16,0,0,16,0,1,0,0,1,0.00,IN STOCK
131480,XM2391,12,24,30CM WILLOW STAR + SNOWFLAKE,5024418750628,03/02/14,2.25,24,0,0,24,0,1,0,0,1,0.00,NO STOCK
131480,XM2464,12,36,S/4 LED SILVER TEA LITES,5024418751304,03/02/14,1.10,36,0,0,36,0,1,0,0,1,0.00,NO STOCK
131480,XM2480,8,16,10PC LED WIRE HEART GARLAND,5024418751496,03/02/14,2.95,16,0,0,16,0,1,0,0,1,0.00,IN STOCK
131480,XM2532,6,24,27X27 HANGING BARK STAR DECO,5024418752035,03/02/14,2.50,24,0,0,24,0,1,0,0,1,0.00,NO STOCK
131480,XM2537,12,36,20CM HANGING BARK HEART,5024418752080,03/02/14,1.50,36,0,0,36,0,1,0,0,1,0.00,NO STOCK
131480,XM2540,4,36,21X20 SML BARK REINDEER,5024418752127,03/02/14,1.65,36,0,0,36,0,1,0,0,1,0.00,NO STOCK
131480,XM2692,24,96,25X2 ADVENT DINNER CANDLE,5024418755029,03/02/14,0.50,96,0,0,96,0,1,0,0,1,0.00,NO STOCK
131480,XM2701,12,36,PK24 APPLE + CINNAMON T.LITES,5024418755104,03/02/14,1.50,36,0,0,36,0,1,0,0,1,0.00,NO STOCK
131480,XM2715,12,48,S/4 LED GOLD GLITTER T.LITES,5024418755395,03/02/14,1.00,48,0,0,48,0,1,0,0,1,0.00,IN STOCK
131480,XM2717,12,48,S/4 LED SILVER GLITTER T.LITES,5024418755418,03/02/14,1.00,48,0,0,48,0,1,0,0,1,0.00,NO STOCK
131480,XM2719,12,48,S/4 LED RED GLITTER T.LITES,5024418755432,03/02/14,1.00,48,0,0,48,0,1,0,0,1,0.00,NO STOCK
131480,XM2720,12,48,S/3 LED RED GLITTER STAR T.LIT,5024418755449,03/02/14,1.00,48,0,0,48,0,1,0,0,1,0.00,NO STOCK
131480,XM2724,30,120,30G CINNAMON SPICE WAX MELTS,5024418758808,03/02/14,0.48,120,0,0,120,0,1,0,0,1,0.00,NO STOCK
131480,XM2866,0,6,S/6 SCANDINAVIAN GIFT BOXES,5024418756910,03/02/14,7.95,6,0,0,6,0,1,0,0,1,0.00,IN STOCK
131480,XM2881,1,12,4PC T.LITE HLDR W/CONE&BERRIES,5024418757030,03/02/14,3.95,12,0,0,12,0,1,0,0,1,0.00,NO STOCK
131480,XM2882,8,16,3PC ARCH T.LITE HLDR + CONE&BE,5024418757047,03/02/14,3.60,16,0,0,16,0,1,0,0,1,0.00,NO STOCK
131480,XM2891,6,24,22CM HEART W/CONES&BERRIES,5024418757139,03/02/14,1.95,24,0,0,24,0,1,0,0,1,0.00,NO STOCK
131480,XM2944,24,96,15CM NATURAL STAR + BERRIES,5024418759775,03/02/14,0.60,96,0,0,96,0,1,0,0,1,0.00,NO STOCK
131480,XM3014,1,6,S/6 CHRISTMAS TEXT BOXES,5024418758051,03/02/14,8.95,6,0,0,6,0,1,0,0,1,0.00,NO STOCK
131480,XM3015,1,12,S/4 CHRISTMAS TEXT BOXES,5024418758112,03/02/14,5.00,12,0,0,12,0,1,0,0,1,0.00,NO STOCK
131480,XM3023,1,6,S/6 WINTER WOODLAND BOXES,5024418758198,03/02/14,8.95,6,0,0,6,0,1,0,0,1,0.00,IN STOCK
131480,XM3037,12,36,2AST 100CM WOOD+CONE GARLAND,5024418760368,03/02/14,1.50,36,0,0,36,0,1,0,0,1,0.00,NO STOCK
132560,AG0006,4,12,ANTIQUE GOLD ROSE HEART P.FRM,5024418659167,05/03/14,6.95,12,0,0,12,0,1,0,0,1,0.00,NO STOCK
132560,CR0331,12,72,21X17 PK3 CRAFT WINDOX BOXES,5024418718482,05/03/14,0.48,72,0,0,72,0,1,0,0,1,0.00,IN STOCK
132560,VR0063,6,12,39X37 VINT DITSY  MULTI FRAME,5024418721697,05/03/14,5.00,12,0,0,12,0,1,0,0,1,0.00,NO STOCK
134069,CR0234,12,72,32X21 PK6 CRAFT FELT SHEETS,5024418678168,22/04/14,0.48,72,0,0,72,0,1,0,0,1,0.00,IN STOCK
134069,HH3095,1,24,35X30CM BLK/SILV.MESH BIN,5024418066842,22/04/14,2.25,24,0,0,24,0,1,0,0,1,0.00,IN STOCK
134069,HW0624A,12,60,1.2M X1.8M TARPAULIN,5024418469865,22/04/14,0.78,60,0,0,60,0,1,0,0,1,0.00,IN STOCK
134069,HW0625A,12,60,1.8M X 2.4M TARPAULIN,5024418302070,22/04/14,1.40,60,0,0,60,0,1,0,0,1,0.00,IN STOCK
134069,HW0626A,6,48,2M X 3M TARPAULIN,5024418302094,22/04/14,1.95,48,0,0,48,0,1,0,0,1,0.00,IN STOCK
134069,HW0628A,6,36,2.5M X 3M TARPAULIN,5024418302100,22/04/14,2.40,36,0,0,36,0,1,0,0,1,0.00,IN STOCK
134069,HW0629A,1,24,3M X 4M TARPAULIN,5024418302117,22/04/14,3.95,24,0,0,24,0,1,0,0,1,0.00,IN STOCK
134069,ST0947,6,60,12PC OIL COLOURS IN COL.BOX,5024418162810,22/04/14,1.50,60,0,0,60,0,1,0,0,1,0.00,IN STOCK
134069,ST0948,6,60,12PC ACRYLIC COLOUR IN COL.BOX,5024418589488,22/04/14,1.10,60,0,0,60,0,1,0,0,1,0.00,IN STOCK
134069,ST1600A,12,96,CRAFT HOLE PUNCH,5024418531548,22/04/14,0.55,96,0,0,96,0,1,0,0,1,0.00,IN STOCK
134069,ST5011,12,72,9 SECTION GEM JEWELLERY BEADS,5024418398417,22/04/14,0.45,72,0,0,72,0,1,0,0,1,0.00,IN STOCK
134069,ST5012,12,72,9 SECTION PEARL JEWELLERY BEAD,5024418309253,22/04/14,0.45,72,0,0,72,0,1,0,0,1,0.00,IN STOCK
134069,ST5025,12,72,200 ADHESIVE RHINESTONES,5024418398561,22/04/14,0.48,72,0,0,72,0,1,0,0,1,0.00,IN STOCK
134069,ST5026,12,72,200 ADHESIVE PEARLISED GEMS,5024418398578,22/04/14,0.48,72,0,0,72,0,1,0,0,1,0.00,IN STOCK
134069,ST5096,12,96,4 ASSORTED WOBBLY EYES,5024418417743,22/04/14,0.48,96,0,0,96,0,1,0,0,1,0.00,13/06/2015
134069,ST5891,12,72,16X21CM AST DBL SIDE FOAM TABS,5024418475491,22/04/14,0.48,72,0,0,72,0,1,0,0,1,0.00,IN STOCK
134069,ST6235,12,72,15X13 GLIT.BEAD B/FLY- 6 AST,5024418537106,22/04/14,0.48,72,0,0,72,0,1,0,0,1,0.00,IN STOCK
134069,ST6421,12,72,ASSORTED SML CRAFT BOXES 6ASTD,5024418582465,22/04/14,0.50,72,0,0,72,0,1,0,0,1,0.00,IN STOCK
134069,ST7052,12,72,32X11CM GEM STICKERS 6 ASTD,5024418598701,22/04/14,0.45,72,0,0,72,0,1,0,0,1,0.00,18/03/2015
134069,VR0070,6,24,4X6 VINTAGE DITSY FLORAL FRAME,5024418719151,22/04/14,2.25,24,0,0,24,0,1,0,0,1,0.00,NO STOCK
134394,AS0007,1,8,S/6 ARCHITECT SKETCH GIFT BOX,5024418692652,01/05/14,5.00,8,0,0,8,0,1,0,0,1,0.00,NO STOCK
134394,BG0032A,1,6,S/6 BOTANICAL BFLY GIFT BOXES,5024418763352,01/05/14,9.50,6,0,0,6,0,1,0,0,1,0.00,IN STOCK
134394,BK0052A,1,6,S/6 CUPCAKE RECT GIFT BOXES,5024418763376,01/05/14,9.50,6,0,0,6,0,1,0,0,1,0.00,IN STOCK
134394,CR0061,12,72,PK8 GEM BUTTERFLY STICKERS 3AS,5024418651352,01/05/14,0.48,72,0,0,72,0,1,0,0,1,0.00,18/03/2015
134394,CR0065,12,72,PK4 FELT BUTTERFLY STICKERS,5024418651413,01/05/14,0.50,72,0,0,72,0,1,0,0,1,0.00,IN STOCK
134394,CR0202,12,72,22X16 PK2 SEQUIN CRAFT BFLY,5024418679721,01/05/14,0.48,72,0,0,72,0,1,0,0,1,0.00,IN STOCK
134394,CR0220,12,72,15X8 PK16 VINTAGE FLOWER BOUQ,5024418680048,01/05/14,0.50,72,0,0,72,0,1,0,0,1,0.00,IN STOCK
134394,CR0305,12,72,PK2 CRAFT ROMPER SUITS,5024418697152,01/05/14,0.55,72,0,0,72,0,1,0,0,1,0.00,IN STOCK
134394,CR0342,12,72,PK15 CRAFT HEART EMBELISH,5024418720294,01/05/14,0.48,72,0,0,72,0,1,0,0,1,0.00,IN STOCK
134394,CR0463,12,72,PK8 SHTS B/W ALPHABET LETTERS,5024418731948,01/05/14,0.50,72,0,0,72,0,1,0,0,1,0.00,NO STOCK
134394,CR0482,12,72,PK4 LAYER BUTTERFLIES,5024418734062,01/05/14,0.50,72,0,0,72,0,1,0,0,1,0.00,IN STOCK
134394,DM0007,1,18,60X40 GARDEN DOOR MAT 3ASTD,5024418655374,01/05/14,3.95,18,0,0,18,0,1,0,0,1,0.00,NO STOCK
134394,GB4211,12,72,PK10 WEDDING A6 CARD+ENVELOPES,5024418510079,01/05/14,0.30,72,0,0,72,0,1,0,0,1,0.00,IN STOCK
134394,GB4697A,1,6,S/6 VINTAGE ROSES GIFT BOXES,5024418763383,01/05/14,9.50,6,0,0,6,0,1,0,0,1,0.00,IN STOCK
134394,HH3820A,12,72,1.2M WOOD EFFECT ADH. VINYL,5024418324379,01/05/14,0.60,72,0,0,72,0,1,0,0,1,0.00,IN STOCK
134394,HH3822A,12,72,1.2M FLORAL ADH. VINYL,5024418504177,01/05/14,0.55,72,0,0,72,0,1,0,0,1,0.00,IN STOCK
134394,KI0175,12,72,ASTD PACK PLATE STANDS,5024418321002,01/05/14,0.48,72,0,0,72,0,1,0,0,1,0.00,IN STOCK
134394,ST2154B,12,72,A6 CLEAR BAGS X36PCS,5024418532255,01/05/14,0.42,72,0,0,72,0,1,0,0,1,0.00,IN STOCK
134394,ST5015,12,72,4 SECTION JEWELLERY/CRAFT SEQU,5024418309284,01/05/14,0.48,72,0,0,72,0,1,0,0,1,0.00,12/03/2015
134394,ST5037,12,144,6 ASSORTED ADHESIVE LABELS,5024418401681,01/05/14,0.25,144,0,0,144,0,1,0,0,1,0.00,IN STOCK
134394,ST5038,12,144,3 ASSORTED COLOUR DOTS,5024418401698,01/05/14,0.25,144,0,0,144,0,1,0,0,1,0.00,IN STOCK
134394,ST5053,12,96,WELL DONE STICKERS-2 SHEETS,5024418409021,01/05/14,0.45,96,0,0,96,0,1,0,0,1,0.00,NO STOCK
134394,ST6344,12,72,16X8 PASTEL B/FLY STICKERS-3AS,5024418555490,01/05/14,0.50,72,0,0,72,0,1,0,0,1,0.00,IN STOCK
134394,ST7122,12,72,PK200 CRAFT FLOWER/BFLY,5024418700555,01/05/14,0.50,72,0,0,72,0,1,0,0,1,0.00,IN STOCK
134394,TX0690,1,12,W75CM RIBBED DUCK DRAUGHT EXC,5024418666776,01/05/14,5.50,12,0,0,12,0,1,0,0,1,0.00,IN STOCK
134394,TX0701,12,36,3M HEART SHAPED BUNTING,5024418668077,01/05/14,2.95,36,0,0,36,0,1,0,0,1,0.00,IN STOCK
134394,VQ0009,1,12,S/3 VINTAGE QUOTE GIFT BOXES,5024418692225,01/05/14,4.95,12,0,0,12,0,1,0,0,1,0.00,IN STOCK
134394,VQ0021,1,16,73X18 VINTAGE QUOTE TRIPLE FRA,5024418696315,01/05/14,3.95,16,0,0,16,0,1,0,0,1,0.00,NO STOCK
134394,VR0051,8,40,PK4 VINT ROMANCE DRAWER LINERS,5024418709152,01/05/14,1.35,40,0,0,40,0,1,0,0,1,0.00,NO STOCK
134394,VR0052,36,144,PK4 VINT ROMANCE SCENT SACHETS,5024418709169,01/05/14,0.55,144,0,0,144,0,1,0,0,1,0.00,NO STOCK
136561,BB0108,1,8,S/6 DUSKY BABY GIFT RECT BOXES,5024418692409,15/07/14,9.50,8,0,0,8,0,1,0,0,1,0.00,NO STOCK
136561,BG0067,12,72,D7 BOTANICAL FLASHING LANTERN,5024418719625,15/07/14,0.48,72,0,0,72,0,1,0,0,1,0.00,IN STOCK
136561,BK0059,6,36,65X55X30 CUPCAKE SHOPPER + ZIP,5024418719977,15/07/14,1.50,36,0,0,36,0,1,0,0,1,0.00,IN STOCK
136561,BM0034,12,72,26X12 PK3 CLEAR TOILETRY SET,5024418678663,15/07/14,0.48,72,0,0,72,0,1,0,0,1,0.00,IN STOCK
136561,CD5260,6,72,6X5 CLEAR GLASS T.LITE POT,5024418701644,15/07/14,0.50,72,0,0,72,0,1,0,0,1,0.00,NO STOCK
136561,CH4325,4,72,8X9 CLEAR T.LITE HOLDER,5024418701859,15/07/14,0.48,72,0,0,72,0,1,0,0,1,0.00,IN STOCK
136561,CR0008,12,72,PK2 CRAFT BOUQUET FLOWERS,5024418626626,15/07/14,0.48,72,0,0,72,0,1,0,0,1,0.00,IN STOCK
136561,CR0011,24,72,GEM BORDER STICKERS 8ASTD,5024418630340,15/07/14,0.48,72,0,0,72,0,1,0,0,1,0.00,IN STOCK
136561,CR0023,12,72,CORRGATED PK40  COLOUR STRIPS,5024418632504,15/07/14,0.48,72,0,0,72,0,1,0,0,1,0.00,IN STOCK
136561,CR0062,12,72,GEM STICKERS - 12 ASTD,5024418651369,15/07/14,0.48,72,0,0,72,0,1,0,0,1,0.00,IN STOCK
136561,CR0126,20,120,3M BROWN/CREAM RIBBONS IN DISP,5024418676911,15/07/14,0.48,120,0,0,120,0,1,0,0,1,0.00,IN STOCK
136561,CR0127,12,24,5M VINTAGE RIBBON + WOOD SPOOL,5024418676928,15/07/14,1.95,24,0,0,24,0,1,0,0,1,0.00,13/03/2015
136561,CR0173,12,72,25X14 BOLD ALPHABET STICKERS,5024418677833,15/07/14,0.48,72,0,0,72,0,1,0,0,1,0.00,NO STOCK
136561,CR0174,12,72,25X14 METALLIC ABC STICKERS,5024418677864,15/07/14,0.48,72,0,0,72,0,1,0,0,1,0.00,NO STOCK
136561,CR0185,12,72,PK30 FABRIC CRAFT BOWS 6ASTD,5024418679028,15/07/14,0.48,72,0,0,72,0,1,0,0,1,0.00,06/03/2015
136561,CR0186,12,72,PK30 FABRIC CRAFT ROSES 6ASTD,5024418679035,15/07/14,0.48,72,0,0,72,0,1,0,0,1,0.00,IN STOCK
136561,CR0188,12,72,9CM CRAFT JAR + BUTTONS,5024418679059,15/07/14,0.48,72,0,0,72,0,1,0,0,1,0.00,IN STOCK
136561,CR0189,12,72,9CM CRAFT JAR + WOODEN PEGS,5024418679080,15/07/14,0.48,72,0,0,72,0,1,0,0,1,0.00,IN STOCK
136561,CR0192,12,72,9CM CRAFT JAR + FABRIC ROSES,5024418679271,15/07/14,0.48,72,0,0,72,0,1,0,0,1,0.00,IN STOCK
136561,CR0197,12,72,PK4 EVA GLITTER BUTTERFLY,5024418679295,15/07/14,0.48,72,0,0,72,0,1,0,0,1,0.00,IN STOCK
136561,CR0210,12,72,PK8 PHOTO PEG GARLAND 3ASTD,5024418679882,15/07/14,0.48,72,0,0,72,0,1,0,0,1,0.00,22/03/2015
136561,CR0221,12,72,15X8 PK6 VINTAGE PAPER FLOWERS,5024418680062,15/07/14,0.48,72,0,0,72,0,1,0,0,1,0.00,IN STOCK
136561,CR0222,12,72,15X8 PK6  CHUNKY PAPER FLOWERS,5024418680079,15/07/14,0.48,72,0,0,72,0,1,0,0,1,0.00,IN STOCK
136561,CR0241,12,72,20X14 CRAFT FEATHERS 3G,5024418678267,15/07/14,0.48,72,0,0,72,0,1,0,0,1,0.00,IN STOCK
136561,CR0245,12,72,12X12 PK6 FELT CRAFT EMBELISH,5024418678328,15/07/14,0.48,72,0,0,72,0,1,0,0,1,0.00,IN STOCK
136561,CR0256,12,72,11X9 PK30 WDN CRAFT BUTTONS-2A,5024418684183,15/07/14,0.48,72,0,0,72,0,1,0,0,1,0.00,IN STOCK
136561,CR0268,48,144,2.5M PRINTED COTTON RIBN 2ASTD,5024418684558,15/07/14,0.48,144,0,0,144,0,1,0,0,1,0.00,19/06/2015
136561,CR0271,48,144,3M FRAY EDGE WEBBING RIBBON,5024418684589,15/07/14,0.48,144,0,0,144,0,1,0,0,1,0.00,IN STOCK
136561,CR0272,48,144,3M STRAND RIBBON 6 ASTD,5024418684596,15/07/14,0.48,144,0,0,144,0,1,0,0,1,0.00,NO STOCK
136561,CR0275,12,96,PK4 SML BROWN CRAFT BAGS,5024418685081,15/07/14,0.48,96,0,0,96,0,1,0,0,1,0.00,IN STOCK
136561,CR0277,12,96,PK4 SML WHITE CRAFT BAGS,5024418686576,15/07/14,0.48,96,0,0,96,0,1,0,0,1,0.00,IN STOCK
136561,CR0333,12,72,PK2 CRAFT BAMBOO WRAP BOXES,5024418718536,15/07/14,0.48,72,0,0,72,0,1,0,0,1,0.00,IN STOCK
136561,CR0341,12,72,PK20 CRAFT ADH GEM FLOWERS,5024418720287,15/07/14,0.48,72,0,0,72,0,1,0,0,1,0.00,IN STOCK
136561,CR0343,12,72,7 SECTION CRAFT ACCS + CASE,5024418720300,15/07/14,0.48,72,0,0,72,0,1,0,0,1,0.00,19/04/2015
136561,CR0347,12,72,PK50 ALPHABET BEADS + CORD,5024418721161,15/07/14,0.48,72,0,0,72,0,1,0,0,1,0.00,IN STOCK
136561,CR0349,12,72,PK12 GLITTER GEM STICKERS,5024418721253,15/07/14,0.48,72,0,0,72,0,1,0,0,1,0.00,IN STOCK
136561,CR0371,12,72,PK3 2.5M WIDE CRAFT CORD,5024418720522,15/07/14,0.48,72,0,0,72,0,1,0,0,1,0.00,IN STOCK
136561,CR0384,12,72,PK6 6.5X5.5 CRAFT FELT B/FLY,5024418720676,15/07/14,0.48,72,0,0,72,0,1,0,0,1,0.00,IN STOCK
136561,CR0385,12,72,PK6 CRAFT FELT CAT/DOG SHAPES,5024418720683,15/07/14,0.48,72,0,0,72,0,1,0,0,1,0.00,IN STOCK
136561,CR0392,12,72,PK8 A4 ANIMAL PRINT SHEETS,5024418720751,15/07/14,0.48,72,0,0,72,0,1,0,0,1,0.00,IN STOCK
136561,CR0399,12,72,PK5 CRAFT FELT FLOWERS,5024418720997,15/07/14,0.48,72,0,0,72,0,1,0,0,1,0.00,IN STOCK
136561,CR0403,12,72,PK8 PEARLISED A4 CARD,5024418723424,15/07/14,0.48,72,0,0,72,0,1,0,0,1,0.00,IN STOCK
136561,CR0408,12,72,PK40 PASTEL A4 PAPER,5024418723479,15/07/14,0.48,72,0,0,72,0,1,0,0,1,0.00,IN STOCK
136561,CR0420,6,96,PK8 2 LAYER BUTTERFLIES STICK,5024418730248,15/07/14,0.48,96,0,0,96,0,1,0,0,1,0.00,IN STOCK
136561,CR0423,24,96,15X11 TRANSPARENT BFLY STICKER,5024418730309,15/07/14,0.48,96,0,0,96,0,1,0,0,1,0.00,IN STOCK
136561,CR0424,24,96,15X11 MOSAIC DOT STICKERS,5024418730316,15/07/14,0.48,96,0,0,96,0,1,0,0,1,0.00,IN STOCK
136561,CR0450,12,72,26X9 PK4 LAYER PRINTED BFLY,5024418731627,15/07/14,0.48,72,0,0,72,0,1,0,0,1,0.00,IN STOCK
136561,CR0452,12,72,21X10.5 PK9 PRINTED FLORAL TAG,5024418731641,15/07/14,0.48,72,0,0,72,0,1,0,0,1,0.00,IN STOCK
136561,CR0464,12,72,19.1X10.7 BRIGHT SHAPE STICKER,5024418731955,15/07/14,0.48,72,0,0,72,0,1,0,0,1,0.00,IN STOCK
136561,CR0467,12,72,20X12 EMBOSSED BFLY STICKERS,5024418731986,15/07/14,0.48,72,0,0,72,0,1,0,0,1,0.00,IN STOCK
136561,CR0471,12,72,PK3 ADHESIVE BUTTERFLIES,5024418732372,15/07/14,0.48,72,0,0,72,0,1,0,0,1,0.00,IN STOCK
136561,CR0474,12,72,PK15 PLASTIC ROSE EMBELISHMENT,5024418737032,15/07/14,0.48,72,0,0,72,0,1,0,0,1,0.00,IN STOCK
136561,CR0479,12,72,PK100 BRIGHT PLASTIC BUTTONS,5024418733386,15/07/14,0.48,72,0,0,72,0,1,0,0,1,0.00,IN STOCK
136561,CR0480,12,72,ADHESIVE PAPER ROSES,5024418734048,15/07/14,0.48,72,0,0,72,0,1,0,0,1,0.00,IN STOCK
136561,CR0483,12,72,FELT ADH LAYER STICKERS,5024418734079,15/07/14,0.48,72,0,0,72,0,1,0,0,1,0.00,13/06/2015
136561,CR0484,12,72,FELT ADH ABC/123 STICKERS,5024418734086,15/07/14,0.48,72,0,0,72,0,1,0,0,1,0.00,IN STOCK
136561,CR0487,12,72,PK6 GLITTER SHAPES,5024418734116,15/07/14,0.48,72,0,0,72,0,1,0,0,1,0.00,IN STOCK
136561,CR0491,12,48,5M LACE RIBBON,5024418734154,15/07/14,0.95,48,0,0,48,0,1,0,0,1,0.00,IN STOCK
136561,CR0494,12,72,10M CRAFT FLORAL CARD BUNTING,5024418737025,15/07/14,0.48,72,0,0,72,0,1,0,0,1,0.00,IN STOCK
136561,CR0501,12,72,1.1M GLITTER CRAFTING MESH,5024418739647,15/07/14,0.48,72,0,0,72,0,1,0,0,1,0.00,IN STOCK
136561,CR0528,12,72,CRAFTING BEAD STRAND,5024418777762,15/07/14,0.48,72,0,0,72,0,1,0,0,1,0.00,12/03/2015
136561,CR0536,12,72,21X19 PK6 ROSETTE STICKERS,5024418780144,15/07/14,0.48,72,0,0,72,0,1,0,0,1,0.00,IN STOCK
136561,CR0537,12,72,15X20 12 FOIL STAR STICKERS,5024418780151,15/07/14,0.48,72,0,0,72,0,1,0,0,1,0.00,IN STOCK
136561,CR0538,6,72,18X11 ADHESIVE MATRIAL,5024418780168,15/07/14,0.48,72,0,0,72,0,1,0,0,1,0.00,IN STOCK
136561,CR0539,12,72,4X5 12 GLITTER FLOWER EMBELISH,5024418780175,15/07/14,0.48,72,0,0,72,0,1,0,0,1,0.00,13/06/2015
136561,CR0540,12,72,2M 6PC DIY LINEN BUNTING SET,5024418780182,15/07/14,0.48,72,0,0,72,0,1,0,0,1,0.00,IN STOCK
136561,CR0548,12,72,16 GLITTER/GEM ADH PAWPRINTS,5024418780267,15/07/14,0.48,72,0,0,72,0,1,0,0,1,0.00,IN STOCK
136561,CR0550,12,72,10X15 9PC GLITTER LAYER BUGS,5024418780281,15/07/14,0.48,72,0,0,72,0,1,0,0,1,0.00,IN STOCK
136561,CR0553,4,48,100X75 CRAFT PATTERN FABRIC,5024418780328,15/07/14,0.95,48,0,0,48,0,1,0,0,1,0.00,IN STOCK
136561,CR0555,12,72,PK5 FELT SHEETS,5024418780342,15/07/14,0.48,72,0,0,72,0,1,0,0,1,0.00,IN STOCK
